MSOA_code,MSOA_name,LAD_code,LAD_name,year6_measured,year6_obese_count,year6_obese_prop,year6_obese_pct,year6_obese_ci_low_prop,year6_obese_ci_low_pct,year6_obese_ci_high_prop,year6_obese_ci_high_pct,year6_excess_weight_measured,year6_excess_weight_count,year6_excess_weight_prop,year6_excess_weight_pct,year6_excess_weight_ci_low_prop,year6_excess_weight_ci_low_pct,year6_excess_weight_ci_high_prop,year6_excess_weight_ci_high_pct,LAD_code_imd,lsoa_count,population_total_2015,population_children_0_15_2015,population_older_60plus_2015,imd_score_weighted,income_score_weighted,employment_score_weighted,education_score_weighted,health_score_weighted,crime_score_weighted,barriers_score_weighted,living_environment_score_weighted,idaci_score_weighted,idaopi_score_weighted,msoa2011_area_sqm,green_cover_sqm,green_cover_pct,MSOA21CD,MSOA21NM_lookup,bestfit_change_indicator,population_density_per_sqkm,pct_white,pct_asian,pct_black,pct_mixed,pct_other_ethnic,pct_non_white,pct_owned,pct_social_rented,pct_private_rented,pct_unemployed_16plus,pct_economically_inactive_16plus,pct_no_qualifications,pct_level4plus,pct_lone_parent_households,pct_households_with_dependent_children,exactfit_match_count,MSOA21CD_exact,MSOA21NM_exact,exactfit_change_indicator
E02000306,Enfield 030,E09000010,Enfield,408,129.0,0.3161764705882353,31.61764705882353,0.2729507662177607,27.295076621776072,0.3628314096964267,36.283140969642666,408,198.0,0.4852941176470588,48.52941176470589,0.4371624436675336,43.716244366753365,0.5337001304056013,53.37001304056013,E09000010,5.0,9674.0,2646.0,1148.0,43.56118441182551,0.2928279925573702,0.1681221831713872,36.943069878023564,0.0981033698573496,0.8389340500310111,46.40930287368204,31.01985755633657,0.3167241118669689,0.499345818815331,2095386.337488584,681865.469151587,32.54127684963499,E02000306,Enfield 030,,4372.4,30.738916256157637,11.614668856048166,36.65024630541872,4.827586206896552,16.168582375478927,69.26108374384236,19.94704324801412,50.51485731097382,26.36069432185937,6.476608187134502,45.4093567251462,30.44876480046777,27.203625200994008,26.93553135119223,39.68207241683839,1,E02000306,Enfield 030,
E02000307,Enfield 031,E09000010,Enfield,364,94.0,0.2582417582417582,25.82417582417583,0.2159690782267087,21.59690782267087,0.3055639198092958,30.556391980929583,364,150.0,0.412087912087912,41.2087912087912,0.3626975175008519,36.26975175008519,0.4633144817849679,46.33144817849679,E09000010,6.0,10056.0,2282.0,1647.0,25.02769212410501,0.1779482895783611,0.0882114160700079,22.245055489260142,-0.6294041368337311,0.221912291169451,40.120072593476536,29.38233194112968,0.2305530236634531,0.2526739526411657,1105217.159597108,357784.69415350654,32.372343393938266,E02000307,Enfield 031,,9143.7,44.234572784810126,14.645965189873415,19.94659810126582,4.816060126582278,16.356803797468356,55.765427215189874,59.67693688303919,8.28597068501346,31.64822016153156,4.488491048593351,38.41432225063939,25.24296675191816,31.074168797953966,19.462686567164177,40.507462686567166,1,E02000307,Enfield 031,
E02000308,Enfield 032,E09000010,Enfield,222,48.0,0.2162162162162162,21.62162162162162,0.16713729623246,16.713729623246,0.2749491981696277,27.494919816962778,222,76.0,0.3423423423423423,34.23423423423424,0.2830822158821447,28.30822158821448,0.4069658365634595,40.69658365634595,E09000010,5.0,8201.0,1533.0,1407.0,21.17568637970979,0.1366804048286794,0.0849192781368125,11.778569564687237,-0.7305835873673941,0.2953472747225948,35.773272893549574,29.84654944518961,0.1864279191128506,0.2001762615493958,1141469.8678674654,382646.7633655844,33.522283341605736,E02000308,Enfield 032,,7634.4,56.267123287671225,17.442922374429223,11.141552511415526,6.004566210045662,9.143835616438356,43.732876712328775,49.394973627055535,17.809494260006208,30.87185851690971,4.755145493257629,33.47054648687012,18.62939841089671,43.16118047673099,16.315789473684212,35.015479876160995,1,E02000308,Enfield 032,
E02000309,Enfield 033,E09000010,Enfield,407,104.0,0.2555282555282555,25.552825552825556,0.2155772736207686,21.557727362076857,0.3000509675717769,30.00509675717769,407,168.0,0.4127764127764127,41.27764127764127,0.3659780612402475,36.59780612402476,0.4612058841098566,46.12058841098566,E09000010,6.0,11664.0,3219.0,1281.0,38.22551165980796,0.2329822530864197,0.1323828875171467,30.525990483539093,-0.1872724622770919,0.9155589849108368,47.70456927297669,39.97356798696845,0.2902882882882883,0.3038914910226385,1628451.5657597878,342439.6986586851,21.02854674089817,E02000309,Enfield 033,,7239.6,33.33898592504664,13.09988129557402,33.84771917924368,5.562150245887739,14.151263354247924,66.66101407495336,37.23030607124937,20.79779227295534,40.79277471149022,5.796771993634917,40.47510797908616,27.941343639877232,29.18040240991247,23.019057171514543,43.27983951855567,1,E02000309,Enfield 033,
E02000311,Enfield 035,E09000010,Enfield,307,85.0,0.2768729641693811,27.68729641693811,0.229811716141955,22.981171614195507,0.3294491349691989,32.944913496919895,307,120.0,0.3908794788273615,39.08794788273616,0.3379672624956787,33.796726249567875,0.4464887741791192,44.64887741791192,E09000010,6.0,10667.0,2178.0,1809.0,26.65358460673104,0.1805362332427111,0.1007750070310302,17.10039861254336,-0.6144368613480828,0.460301396831349,41.31403290522171,31.00173872691478,0.2345629017447199,0.3097993366500829,1420911.4557013086,565160.374079812,39.77449627928223,E02000311,Enfield 035,,7441.1,51.650227617602425,14.40629742033384,13.135432473444611,5.358497723823976,15.449544764795146,48.349772382397575,51.856946354883085,16.616231086657496,30.371389270976614,6.670581327069877,37.72166764533177,24.89719186934555,33.7328163553049,17.48693978553753,36.15617266978279,1,E02000311,Enfield 035,
E02000312,Enfield 036,E09000010,Enfield,221,47.0,0.2126696832579185,21.26696832579185,0.1638678342792459,16.38678342792459,0.2712897177748903,27.12897177748903,221,77.0,0.3484162895927601,34.841628959276015,0.2886729285043623,28.867292850436232,0.4133393233667174,41.333932336671744,E09000010,6.0,11432.0,1771.0,1765.0,19.41314520643807,0.12138733379986,0.070869489153254,8.70194366689993,-0.5850955213435969,0.2897417774667599,37.14563156053184,30.90729251224633,0.1670796160361377,0.2351932011331444,1301853.5445639354,465509.2537300934,35.75742107657885,E02000312,Enfield 036,,8626.3,64.69651389134667,11.582020881259954,8.626791718279952,6.175898071137851,8.91877543797558,35.30348610865333,47.94215795328142,7.942157953281424,41.7797552836485,4.872290191028117,31.77720540888603,18.35354727916712,46.47418697005474,12.18319253001334,30.3245887060916,1,E02000312,Enfield 036,
E02000313,Greenwich 001,E09000011,Greenwich,264,71.0,0.2689393939393939,26.89393939393939,0.2190477551117405,21.90477551117405,0.3254589073849246,32.54589073849246,264,120.0,0.4545454545454545,45.45454545454545,0.3955621211723816,39.55621211723816,0.5148326321056509,51.48326321056509,E09000011,4.0,7342.0,1904.0,798.0,29.034084854263146,0.2093576682102969,0.1311800599291746,21.72159452465268,0.0193422773086352,0.2256014709888313,40.32418591664396,13.67682157450286,0.267047268907563,0.2783809523809524,731574.9181219832,371240.9764513609,50.7454489287808,E02000313,Greenwich 001,,8880.5,43.80585516178736,5.408320493066256,43.52850539291217,4.637904468412943,2.6194144838212634,56.19414483821264,21.918335901386747,62.673343605547,13.328197226502311,7.1986836692719045,35.109008638420406,22.08513263417644,35.82150935636438,21.65187186414512,35.70050173678116,1,E02000313,Greenwich 001,
E02000314,Greenwich 002,E09000011,Greenwich,563,168.0,0.2984014209591474,29.84014209591474,0.2620757853257927,26.20757853257927,0.337459505419753,33.745950541975304,563,257.0,0.4564831261101243,45.64831261101243,0.4157720387304071,41.57720387304072,0.4977840372455036,49.778403724550365,E09000011,7.0,14091.0,4269.0,875.0,23.077887871691157,0.1530762898303882,0.0847073309204456,10.205794549712582,0.1125709318004399,0.2323483783975587,42.38960996380669,14.487042722305016,0.1935003513703443,0.3145177142857143,3184693.5062424364,1645846.1684393478,51.6798921219032,E02000314,Greenwich 002,,4429.6,34.36370081531372,10.43601559730592,43.92059553349876,7.096774193548387,4.182913860333215,65.63629918468628,33.5243553008596,25.47939166850341,37.00683270883844,7.455399061032864,35.708920187793424,15.946656649135988,40.53343350864012,21.76120061796513,45.59699845508718,1,E02000314,Greenwich 002,
E02000315,Greenwich 003,E09000011,Greenwich,408,118.0,0.2892156862745098,28.921568627450984,0.2473488793773184,24.73488793773185,0.3350146823376164,33.50146823376164,408,169.0,0.4142156862745098,41.42156862745098,0.3674356020675767,36.74356020675768,0.4625960800257107,46.25960800257107,E09000011,5.0,9607.0,2680.0,1283.0,36.290120328926825,0.2469381700843135,0.1589073592172374,22.996888831060684,0.4992866659727282,0.8335939419173519,35.132806911626936,21.70293286145519,0.2930768656716418,0.3064777864380358,1193990.1686408925,481276.0113847657,40.30820554683441,E02000315,Greenwich 003,,8274.1,45.43612602573194,9.036571775909229,37.47340694965049,4.487893830412319,3.5660014182960187,54.563873974268056,34.240687679083095,42.636103151862464,22.320916905444125,5.515916575192096,37.1569703622393,21.627555921504047,36.2289007822149,22.71555428244056,42.22285877971928,1,E02000315,Greenwich 003,
E02000316,Greenwich 004,E09000011,Greenwich,287,64.0,0.2229965156794425,22.29965156794425,0.1786766785819312,17.867667858193126,0.2746337241209218,27.463372412092184,287,122.0,0.4250871080139373,42.508710801393725,0.3692533523677717,36.925335236777165,0.4828997754072138,48.28997754072138,E09000011,8.0,12869.0,2606.0,897.0,23.83605983370891,0.1421368404693449,0.0822305540446033,13.025415183774966,0.0243389540756857,0.4795598725619706,36.34119519776206,27.34925883907064,0.2181519570222563,0.3468149386845038,1889810.6708851997,445760.4606137115,23.58757242094069,E02006994,Greenwich 042,,5305.9,41.43436722942023,17.026567203245648,30.95144614579243,6.203376521397723,4.38424290014396,58.56563277057977,20.371498172959804,41.68696711327649,36.17539585870889,6.472919418758257,29.06208718626156,17.555739058629232,44.98761354252684,15.555555555555555,31.750380517503807,2,E02006991;E02006994,Greenwich 039;Greenwich 042,
E02000317,Greenwich 005,E09000011,Greenwich,322,83.0,0.2577639751552795,25.77639751552795,0.213041275724442,21.3041275724442,0.3081982848747371,30.81982848747372,322,129.0,0.4006211180124223,40.06211180124223,0.3485735937002339,34.85735937002339,0.4550118670584037,45.50118670584037,E09000011,5.0,8685.0,2375.0,964.0,32.47226067933219,0.2260831318364997,0.1526578008059873,21.71826563039724,0.3231926309729419,0.3418131260794473,36.11425123776626,21.246874956822108,0.255832,0.3374253112033195,652083.211141106,261942.89643902812,40.17016416979116,E02000317,Greenwich 005,,11584.2,43.98148148148148,14.272486772486772,31.97089947089947,5.608465608465608,4.166666666666666,56.01851851851852,25.124025513819987,54.96102055279943,18.001417434443656,6.681629834254144,36.82665745856354,22.312338222605693,38.18809318377912,22.289156626506024,37.4202693125443,1,E02000317,Greenwich 005,
E02000318,Greenwich 006,E09000011,Greenwich,334,81.0,0.2425149700598802,24.251497005988025,0.1996457100045522,19.96457100045522,0.2912397467407455,29.123974674074557,334,136.0,0.4071856287425149,40.7185628742515,0.3558404992639118,35.58404992639118,0.4606414677024165,46.06414677024165,E09000011,5.0,10662.0,2339.0,1411.0,26.536444850872265,0.183775276683549,0.0975968861376852,18.45449146501595,-0.1746125492402926,0.6446697617707747,33.77084468204839,29.85012324141812,0.1882351432235998,0.4606413890857548,1109022.348035006,393645.8573327976,35.49485346533092,E02000318,Greenwich 006,,10014.5,29.40697884650153,34.035436629904176,23.34116796239378,4.086060386910143,9.130356174290364,70.59302115349847,36.21893325886624,23.76431164479196,39.095224797542585,5.642848950567726,37.3437320793669,24.96559633027523,33.107798165137616,16.192071468453378,37.3534338358459,1,E02000318,Greenwich 006,
E02000319,Greenwich 007,E09000011,Greenwich,309,75.0,0.2427184466019417,24.271844660194176,0.1982648242945085,19.826482429450856,0.2934905184935736,29.34905184935736,309,125.0,0.4045307443365696,40.45307443365696,0.3513038690319571,35.130386903195706,0.4601022015623627,46.01022015623627,E09000011,6.0,12100.0,2723.0,1192.0,24.17168140495868,0.1646969421487603,0.1012192561983471,14.994875785123964,0.116150909090909,0.1577,35.136944710743805,21.773485206611568,0.1993650385604113,0.3699857382550335,921579.1139183156,335514.960911197,36.40652829952648,E02000319,Greenwich 007,,11482.6,40.37103305395989,20.72699877577926,26.735097466804785,6.676711554760336,5.490159148695734,59.62896694604012,33.09517734115846,31.360040826741518,33.222760908395,6.206482593037215,32.32893157262905,19.87756571840115,40.17524906973953,16.917581015565194,34.54963000765501,1,E02000319,Greenwich 007,
E02000320,Greenwich 008,E09000011,Greenwich,242,69.0,0.2851239669421487,28.512396694214875,0.2319462267911215,23.19462267911216,0.3450169083168058,34.501690831680584,242,109.0,0.4504132231404958,45.04132231404959,0.3889898372851376,38.89898372851376,0.5133862708166917,51.33862708166917,E09000011,4.0,7328.0,1823.0,978.0,22.93000341157205,0.1418931495633188,0.0984718886462882,18.075523744541485,-0.0456296397379912,0.4920103711790393,27.47373007641921,27.83857832969432,0.1847970378496982,0.172601226993865,1461913.7603877918,1054124.847830963,72.10581611540088,E02000320,Greenwich 008,,4822.6,48.23913660891792,13.518886679920476,28.14541323487645,5.509798352740699,4.586765123544448,51.76086339108208,47.45696400625978,25.7433489827856,26.134585289514867,6.0434544458645245,34.051488040898306,20.58018609742748,37.94927932858968,17.787333854573887,36.86473807662236,1,E02000320,Greenwich 008,
E02000321,Greenwich 009,E09000011,Greenwich,250,63.0,0.252,25.2,0.2022119351253892,20.221193512538925,0.3092941814243513,30.92941814243513,250,98.0,0.392,39.2,0.3335554373002608,33.355543730026085,0.4537133553907552,45.37133553907552,E09000011,4.0,7742.0,1943.0,997.0,32.89893154223714,0.2245357788685094,0.1465086540945492,24.090617669852747,0.2553497804184965,0.4604316714027383,38.20402983725136,21.317663523637307,0.2659274318064848,0.3492978936810431,626641.2204407494,259598.3121368312,41.426944744273634,E02000321,Greenwich 009,,12403.2,42.733160621761655,14.805699481865284,30.80310880829015,5.634715025906735,6.023316062176166,57.266839378238345,26.31578947368421,50.40485829959515,21.86234817813765,7.404312217950861,34.7317399298011,23.015209760989467,36.35300016714023,21.15579587698547,35.89050354849611,1,E02000321,Greenwich 009,
E02000323,Greenwich 011,E09000011,Greenwich,388,103.0,0.2654639175257732,26.54639175257732,0.2239805786193605,22.398057861936053,0.3115458545769725,31.154585457697248,388,163.0,0.4201030927835051,42.01030927835052,0.3720096555139484,37.200965551394845,0.4697630854650221,46.97630854650222,E09000011,6.0,11026.0,2796.0,1107.0,32.19790005441683,0.2169737892254671,0.1309405949573734,20.84225757300925,0.3958397424269907,0.6198564302557591,38.273236985307456,23.58894848539815,0.2574055793991416,0.4203369467028004,761743.49054036,230449.8528378169,30.252946785845463,E02000323,Greenwich 011,,16893.5,36.69803250641574,19.91601213158099,30.88887160743448,6.555719729372424,5.941364025196361,63.30196749358426,26.099585062240667,39.9792531120332,30.37344398340249,6.716867469879519,31.73694779116466,18.64457831325301,42.20883534136546,18.23273179838208,36.092097075295584,1,E02000323,Greenwich 011,
E02000324,Greenwich 012,E09000011,Greenwich,252,74.0,0.2936507936507936,29.365079365079367,0.2408562781644674,24.08562781644674,0.3526419747012335,35.26419747012336,252,113.0,0.4484126984126984,44.84126984126984,0.3882414806509473,38.82414806509473,0.510133082565478,51.0133082565478,E09000011,4.0,7864.0,1892.0,1189.0,29.34032248219735,0.1876786622583927,0.1282770854526958,17.895293870803663,0.1079144201424211,0.7688101475076297,35.492537894201426,23.94138199389624,0.227291754756871,0.2534894869638351,1308340.1787192286,843369.5073380332,64.46102634894478,E02000324,Greenwich 012,,6035.3,51.70923878510612,13.127462193417209,22.64582539077393,8.171305121362307,4.34616850934045,48.29076121489389,30.998248686514884,50.29772329246936,17.408056042031525,5.703546331099853,37.14659258048701,19.57196536513641,40.27119751674563,17.63056431826148,35.75184016824395,1,E02000324,Greenwich 012,
E02000326,Greenwich 014,E09000011,Greenwich,168,37.0,0.2202380952380952,22.02380952380952,0.1642172633580192,16.42172633580192,0.2887668963139307,28.87668963139308,168,65.0,0.3869047619047619,38.69047619047619,0.3165691859785037,31.65691859785037,0.4622967509101569,46.22967509101569,E09000011,4.0,7327.0,1616.0,959.0,20.64877152995769,0.1443567626586597,0.1011003139074655,8.559907056093898,-0.1590605977889995,0.2501055002047223,24.24452627269005,30.631873072198715,0.1761157178217821,0.2400208550573514,729700.9937469702,288888.3386919548,39.58996097956928,E02000326,Greenwich 014,,10679.3,63.44155010907224,12.40857179520082,15.077633773899654,6.082381624534839,2.989862697292442,36.55844989092776,48.83568383076419,27.2876352902591,22.761561167595936,4.302788844621515,26.517928286852587,13.049713193116636,55.226258763543655,13.151853066579203,32.40406690718268,1,E02000326,Greenwich 014,
E02000327,Greenwich 015,E09000011,Greenwich,256,68.0,0.265625,26.5625,0.2152766909427578,21.527669094275787,0.3229032417568693,32.29032417568693,256,103.0,0.40234375,40.234375,0.344146404178561,34.414640417856106,0.4634285677796169,46.34285677796169,E09000011,4.0,6945.0,1864.0,572.0,30.410276601871853,0.2078728581713463,0.1261233981281497,22.40143455723542,0.3392499640028797,0.3581575233981282,39.08951663066954,18.68928984881209,0.2525375536480687,0.4046363636363636,1852449.0452062013,1211165.1211138985,65.38183191857135,E02000327,Greenwich 015,,3563.9,43.902807123453066,12.52641110775732,34.243887715061874,5.493510413522487,3.833383640205252,56.09719287654693,24.78178368121442,45.80645161290322,27.55218216318785,7.500487044613287,33.23592441067601,17.611533216442627,41.51568283654783,18.70967741935484,33.13092979127135,1,E02000327,Greenwich 015,
E02000328,Greenwich 016,E09000011,Greenwich,109,21.0,0.1926605504587156,19.26605504587156,0.1296073344105323,12.960733441053234,0.2766392641338601,27.66392641338601,109,31.0,0.2844036697247706,28.440366972477065,0.2081834447828545,20.81834447828545,0.3753029750915701,37.53029750915701,E09000011,4.0,6756.0,1204.0,1320.0,16.883602723505035,0.1059492303137951,0.0797292776791,3.5806939017169923,-0.2709185908821788,0.3323265245707519,29.272720840734163,25.38957504440497,0.1117458471760797,0.1803484848484848,871573.0562402816,414135.9733633882,47.51592197558895,E02000328,Greenwich 016,,7432.1,75.46445570397667,7.431291263626592,8.091509289114079,6.479348994319054,2.533394748963611,24.53554429602333,48.845892735913104,25.15274949083503,22.912423625254583,3.5507381797794806,31.339936460474675,11.169219275308182,62.23384385506164,9.667571234735414,25.610583446404345,1,E02000328,Greenwich 016,
E02000329,Greenwich 017,E09000011,Greenwich,191,46.0,0.2408376963350785,24.083769633507853,0.1856907776298076,18.56907776298076,0.306203808875489,30.620380887548905,191,73.0,0.3821989528795811,38.21989528795812,0.3162518060614227,31.625180606142276,0.4527911878046212,45.27911878046213,E09000011,4.0,6351.0,1277.0,1156.0,19.490797039836245,0.1334774051330499,0.0925777042985356,14.72595465281058,-0.1746323413635648,0.1501774523697055,24.526341363564796,26.774184222957015,0.1582568519968676,0.1918019031141868,1756142.873858705,1282645.3713117726,73.03764348588936,E02000329,Greenwich 017,,3591.6,56.315124723713296,14.682664982633408,18.171771392485,6.709820018945374,4.120618882222924,43.684875276286704,55.7224025974026,23.823051948051948,19.642857142857142,4.549970196701769,36.47923703556527,21.669980119284293,36.04373757455268,16.9237012987013,33.603896103896105,1,E02000329,Greenwich 017,
E02000331,Greenwich 019,E09000011,Greenwich,228,57.0,0.25,25.0,0.1982503910645341,19.825039106453417,0.3100342764842175,31.00342764842176,228,98.0,0.4298245614035088,42.98245614035088,0.3672528054616614,36.72528054616614,0.4947218380607952,49.47218380607952,E09000011,4.0,7823.0,1650.0,1174.0,29.183950786143427,0.1847958583663556,0.1254589032340534,18.03362009459287,0.1868544036814521,0.6133892368656525,36.128784865141256,22.930211555669175,0.26312,0.2463901192504259,991836.937694456,445222.1477206292,44.88864356630602,E02000331,Greenwich 019,,8295.6,55.26954832442933,14.691597863040313,18.601262748907235,6.107333657115104,5.3302574065080135,44.73045167557067,40.70824193042933,35.50611093701034,22.657474146035725,5.383310195896962,35.0609285824464,19.444444444444446,41.373456790123456,15.794421811344408,34.91068630523347,1,E02000331,Greenwich 019,
E02000332,Greenwich 020,E09000011,Greenwich,206,44.0,0.2135922330097087,21.35922330097087,0.1631357928572081,16.313579285720817,0.2745349102385564,27.45349102385564,206,73.0,0.3543689320388349,35.43689320388349,0.2922624256973581,29.22624256973581,0.4218074233343866,42.18074233343866,E09000011,5.0,7655.0,1559.0,1376.0,15.901758850424558,0.1063098628347485,0.075156629653821,7.715988112344873,-0.3117814500326584,0.3025205747877204,25.503121881123448,23.17566231221424,0.1525157152020526,0.1221031976744186,2029733.2669308824,1422044.4889470052,70.06065831976282,E02000332,Greenwich 020,,3694.1,61.96162619079565,8.023614651818061,20.206628203408023,7.070978129612236,2.737152824366027,38.03837380920435,60.45348449483161,17.672557519173058,20.940313437812605,4.152599594868332,33.49088453747468,14.476126202125863,45.67234688712671,12.270756918972992,32.51083694564855,1,E02000332,Greenwich 020,
E02000333,Greenwich 021,E09000011,Greenwich,69,18.0,0.2608695652173913,26.08695652173913,0.1718555528885597,17.185555288855976,0.375105744506204,37.5105744506204,69,27.0,0.391304347826087,39.130434782608695,0.2848132354273475,28.481323542734756,0.5092600815702722,50.926008157027226,E09000011,4.0,6404.0,1017.0,1280.0,13.90021314803248,0.0786000936914428,0.0546217988757026,4.211438632104934,-0.7868480637101812,0.4961049344159899,28.97908635227983,26.92257307932542,0.1221760078662733,0.1096953125,1261604.1373765704,704548.1459109157,55.84542132019169,E02000333,Greenwich 021,,4948.9,77.36151136727506,8.341338456612233,5.731668267691322,5.5235350624399615,3.0419468459814283,22.638488632724943,51.005547850208046,16.74757281553398,31.900138696255205,3.610460577673692,31.65495706479313,8.72024970737417,64.41669918064767,8.15405968077724,25.12144344205413,1,E02000333,Greenwich 021,
E02000334,Greenwich 022,E09000011,Greenwich,199,46.0,0.2311557788944723,23.11557788944724,0.1780090968276363,17.80090968276364,0.2944853299917603,29.44853299917603,199,75.0,0.3768844221105528,37.68844221105528,0.3124856655940731,31.248566559407315,0.4459463616409777,44.59463616409776,E09000011,4.0,6451.0,1295.0,1180.0,25.99331111455588,0.15468919547357,0.111750581305224,16.956821113005738,-0.0880758022012091,0.8502472484886063,34.9031796620679,22.57120058905596,0.2239907335907336,0.1886237288135593,1382483.0113579622,757530.5494565537,54.79492646440981,E02000334,Greenwich 022,,4791.8,58.1777108433735,13.614457831325302,17.409638554216865,5.692771084337349,5.105421686746988,41.8222891566265,57.923712151002746,26.30751081399921,15.296893432953205,4.772641863960917,35.41901540774145,18.42945707307909,40.86041705804997,14.577603143418468,33.04518664047151,1,E02000334,Greenwich 022,
E02000335,Greenwich 023,E09000011,Greenwich,188,33.0,0.175531914893617,17.5531914893617,0.1278062774748067,12.780627747480672,0.2362519362712214,23.625193627122147,188,59.0,0.3138297872340425,31.382978723404253,0.2517860566789515,25.178605667895155,0.3833293118638515,38.33293118638515,E09000011,4.0,6768.0,1273.0,1489.0,11.431670360520096,0.0715910165484633,0.0585265957446808,11.340425236406618,-0.598102098108747,-0.4045607269503546,21.465103871158394,24.98198714539007,0.0840934799685781,0.112890530557421,1306167.6295199846,697337.5220225174,53.38805726480822,E02000335,Greenwich 023,,5158.0,81.40823970037452,7.250936329588015,4.913857677902621,4.209737827715355,2.217228464419476,18.59176029962548,75.41489772288692,13.662678502508683,10.38209185642609,3.745034991488557,33.83771515036883,15.421002838221382,39.94323557237465,11.038209185642607,34.85140872250096,1,E02000335,Greenwich 023,
E02000337,Greenwich 025,E09000011,Greenwich,253,58.0,0.2292490118577075,22.92490118577075,0.1817317819731806,18.17317819731807,0.2848652361677173,28.48652361677173,253,89.0,0.3517786561264822,35.177865612648226,0.2955535955040211,29.55535955040211,0.412437472821288,41.2437472821288,E09000011,5.0,8207.0,1676.0,1471.0,30.83114061167296,0.1801693676130133,0.1325904715486779,28.12592153040088,0.1843482393079078,0.7641953210673815,33.2449357865237,28.00754087973681,0.2359582338902147,0.2401543167912984,1392993.5058838578,576725.0561251412,41.40184815572473,E02000337,Greenwich 025,,6062.0,70.10625737898465,9.20897284533648,11.971664698937426,4.663518299881937,4.049586776859504,29.89374262101535,45.07133592736706,39.88326848249027,12.4189364461738,5.040625940415287,36.99969906710803,24.65011286681716,33.00225733634311,17.925445705024313,35.2998379254457,1,E02000337,Greenwich 025,
E02000339,Greenwich 027,E09000011,Greenwich,167,24.0,0.1437125748502994,14.37125748502994,0.0985145544425694,9.851455444256944,0.2049332103947941,20.49332103947941,167,50.0,0.2994011976047904,29.94011976047904,0.2350865498523436,23.50865498523436,0.3727369816107099,37.27369816107099,E09000011,4.0,6281.0,1159.0,1544.0,17.054623308390386,0.0967029135487979,0.0824913230377328,5.970667887279095,-0.3150132144562967,0.3835749084540678,26.949697341187708,28.244112880114635,0.1212329594477998,0.1275705958549222,1249654.595928546,548809.183149553,43.916869904500665,E02000339,Greenwich 027,,5006.8,82.01621879472094,6.3444108761329305,4.84973763714422,4.770233741453332,2.019398950548577,17.983781205279058,64.01544401544402,20.03861003861004,14.749034749034749,3.580562659846547,37.91068266771592,14.30257721817824,45.7210308872713,9.340023157082207,29.33230412967966,1,E02000339,Greenwich 027,
E02000340,Greenwich 028,E09000011,Greenwich,118,26.0,0.2203389830508474,22.033898305084744,0.1550347878600848,15.50347878600848,0.3032776729491069,30.32776729491069,118,47.0,0.3983050847457627,39.83050847457627,0.314526855599215,31.452685559921505,0.4884958574223092,48.84958574223092,E09000011,4.0,6304.0,981.0,1632.0,14.54222192258883,0.0903792829949238,0.0652425444162436,9.26152046319797,-0.5841446700507614,0.5489600253807106,23.849145145939087,21.40350920050761,0.1518837920489296,0.0977916666666666,3267246.783270951,2305729.760171513,70.57103160916327,E02000340,Greenwich 028,,2104.4,78.07081451260382,8.217980475010927,7.402010782456651,3.80300160279761,2.5061926271309924,21.929185487396182,61.80854587611792,15.534945346141107,21.430937396488904,3.812577944058436,36.504543025120256,17.35021398002853,39.55064194008559,8.868299139642621,26.637988087359364,1,E02000340,Greenwich 028,
E02000341,Greenwich 029,E09000011,Greenwich,296,79.0,0.2668918918918919,26.68918918918919,0.2197221202572563,21.97221202572564,0.3200346547305404,32.003465473054035,296,126.0,0.4256756756756756,42.567567567567565,0.3706543065367099,37.065430653670994,0.4826014767927325,48.26014767927325,E09000011,5.0,8164.0,1976.0,1326.0,38.41635975012249,0.2343438265556099,0.164375183733464,32.921500857422835,0.3616304507594317,0.7097253797158256,43.85794218520333,22.44124056834885,0.3009245951417004,0.2697556561085972,1786516.3077141808,1037991.4093496822,58.101423696365565,E02000341,Greenwich 029,,4462.5,66.27048667584135,7.406480670586764,16.67709245589891,5.930188915300888,3.715751282372076,33.729513324158646,40.836450187011216,47.02482148928936,11.152669160149609,4.913964262078093,38.35208471211119,24.474598709250373,30.564289260301177,21.79966044142615,39.76230899830221,1,E02000341,Greenwich 029,
E02000342,Greenwich 030,E09000011,Greenwich,154,40.0,0.2597402597402597,25.97402597402597,0.1969313188916689,19.69313188916689,0.3342438200554245,33.424382005542455,154,62.0,0.4025974025974026,40.25974025974026,0.3284232644307813,32.842326443078136,0.4815126027099322,48.15126027099323,E09000011,3.0,6542.0,1257.0,1023.0,21.596820544176097,0.1412164475695506,0.0903222256190767,26.87633873433201,0.1704567410577805,-0.0139617853867318,26.70453928462244,18.88101559156221,0.2311010342084328,0.1926666666666666,1356039.3263164328,785652.9844697844,57.93733037255969,E02000342,Greenwich 030,,4652.2,72.67716535433071,8.94488188976378,10.362204724409448,4.708661417322835,3.307086614173228,27.32283464566929,50.76923076923077,30.085470085470085,16.41025641025641,5.619737615038183,37.69336205208537,17.528397963180574,33.70544457500979,15.02988898377455,33.603757472245945,1,E02000342,Greenwich 030,
